time,Lower,Middle,Upper,Actual
2018-08-17 03:00:00,54.599747,57.40878,60.793396,57.09
2018-08-17 04:00:00,55.311558,59.379757,64.00803,62.6
2018-08-17 05:00:00,60.229095,65.89172,70.22073,68.57
2018-08-17 06:00:00,66.994576,72.196846,74.67557,70.85
2018-08-17 07:00:00,68.424934,72.17108,75.391365,70.91
2018-08-17 08:00:00,67.18007,70.437515,72.927704,69.94
2018-08-17 09:00:00,66.70021,69.33014,71.50965,70.21
2018-08-17 10:00:00,67.05646,69.40382,70.744484,70.38
2018-08-17 11:00:00,66.82557,70.015465,71.42898,71.69
2018-08-17 12:00:00,67.409485,69.75673,71.01577,71.88
2018-08-17 13:00:00,66.8906,70.04994,72.37922,69.97
2018-08-17 14:00:00,65.71801,69.711426,74.03567,70.03
2018-08-17 15:00:00,66.10926,69.80269,74.55099,70.45
2018-08-17 16:00:00,67.59723,71.10006,75.37388,71.26
2018-08-17 17:00:00,69.19833,72.35336,76.682175,71.06
2018-08-17 18:00:00,69.14325,71.92696,76.098724,71.01
2018-08-17 19:00:00,68.275925,71.74972,75.25514,70.65
2018-08-17 20:00:00,60.97263,67.31252,70.624275,70.79
2018-08-17 21:00:00,60.694977,67.38908,70.71896,62.31
2018-08-17 22:00:00,54.274372,58.000446,63.006004,62.97
2018-08-17 23:00:00,54.578003,59.399155,64.190315,60.56
2018-08-18 00:00:00,52.898457,57.476494,60.737297,54.82
2018-08-18 01:00:00,48.425247,52.674236,54.667175,53.48
2018-08-18 02:00:00,50.30657,52.801975,55.173145,53.42
2018-08-18 03:00:00,50.39623,53.33721,56.649136,53.29
2018-08-18 04:00:00,51.04532,53.604244,57.092087,54.53
2018-08-18 05:00:00,51.119083,55.65339,58.147007,55.81
2018-08-18 06:00:00,54.24539,57.30612,61.761944,60.47
2018-08-18 07:00:00,56.843815,63.98461,69.596054,62.82
2018-08-18 08:00:00,57.4992,62.958935,66.65634,59.82
2018-08-18 09:00:00,56.70281,59.031925,61.397106,60.73
2018-08-18 10:00:00,57.562004,61.16399,63.561752,64.19
2018-08-18 11:00:00,60.50883,64.70346,66.97963,68.08
2018-08-18 12:00:00,62.227318,67.19157,69.882385,70.08
2018-08-18 13:00:00,64.311554,68.93993,69.97291,67.5
2018-08-18 14:00:00,62.870598,67.56867,71.57007,67.2
2018-08-18 15:00:00,62.350216,67.59299,71.44181,66.69
2018-08-18 16:00:00,62.12565,67.62595,71.271255,67.53
2018-08-18 17:00:00,63.923546,68.052345,71.876015,69.5
2018-08-18 18:00:00,66.03538,70.76765,74.05915,70.64
2018-08-18 19:00:00,66.6041,71.20802,75.21091,71.57
2018-08-18 20:00:00,64.86578,68.51532,71.11788,71.17
2018-08-18 21:00:00,62.72089,68.11418,71.130974,67.98
2018-08-18 22:00:00,58.23992,63.938248,69.394356,61.98
2018-08-18 23:00:00,53.915337,58.102104,63.24936,61.36
2018-08-19 00:00:00,52.88126,58.01645,60.36397,58.12
2018-08-19 01:00:00,52.202423,55.469833,56.96457,56.79
2018-08-19 02:00:00,52.98171,56.055904,59.855473,56.69
2018-08-19 03:00:00,54.065643,56.341904,60.084698,56.17
2018-08-19 04:00:00,52.066948,56.007874,60.31464,56.31
2018-08-19 05:00:00,52.38108,55.717655,60.0304,56.43
2018-08-19 06:00:00,53.573486,56.7776,61.656284,56.91
2018-08-19 07:00:00,54.81643,58.021584,63.234497,57.77
2018-08-19 08:00:00,55.078922,58.385906,61.410282,62.11
2018-08-19 09:00:00,57.986595,63.618782,64.57355,61.46
2018-08-19 10:00:00,58.062946,61.129807,61.99185,66.66
2018-08-19 11:00:00,62.127937,67.49834,68.73464,68.25
2018-08-19 12:00:00,62.999813,67.13222,68.94452,69.01
2018-08-19 13:00:00,62.30779,66.74337,68.34385,67.8
2018-08-19 14:00:00,61.82101,68.0597,72.22092,66.9
2018-08-19 15:00:00,61.980854,67.06156,70.238556,63.82
2018-08-19 16:00:00,58.028152,63.472004,67.68143,63.41
2018-08-19 17:00:00,59.331436,63.30079,67.66865,68.0
2018-08-19 18:00:00,65.48348,70.72764,74.32802,72.71
2018-08-19 19:00:00,69.70914,74.072945,75.728065,73.1
2018-08-19 20:00:00,66.86456,69.940475,71.45287,73.66
2018-08-19 21:00:00,65.63945,69.32825,71.74007,68.82
2018-08-19 22:00:00,59.823483,64.51568,68.35139,66.71
2018-08-19 23:00:00,57.18559,62.94014,66.68505,61.09
2018-08-20 00:00:00,53.441555,57.59532,60.02328,58.99
2018-08-20 01:00:00,53.032017,56.90271,60.33793,59.68
2018-08-20 02:00:00,56.466114,59.48724,63.44522,57.25
2018-08-20 03:00:00,54.634457,57.46748,60.928207,57.83
2018-08-20 04:00:00,56.472176,59.91375,62.916008,61.71
2018-08-20 05:00:00,60.24907,65.77328,70.32138,67.52
2018-08-20 06:00:00,65.60349,71.39168,73.849686,70.43
2018-08-20 07:00:00,68.151276,72.00702,74.833084,71.06
2018-08-20 08:00:00,68.71639,70.969124,72.47226,71.56
2018-08-20 09:00:00,69.073524,71.31439,72.60994,73.82
2018-08-20 10:00:00,70.61664,73.76283,75.728775,74.11
2018-08-20 11:00:00,71.21259,73.75,74.924194,75.11
2018-08-20 12:00:00,71.12127,73.857254,76.58281,75.3
2018-08-20 13:00:00,70.960976,73.488785,75.777985,74.18
2018-08-20 14:00:00,70.75912,74.520134,75.96384,73.24
2018-08-20 15:00:00,69.95757,73.52719,75.94406,73.32
2018-08-20 16:00:00,70.8811,73.59762,75.92199,72.05
2018-08-20 17:00:00,68.90177,71.9748,74.2874,72.95
2018-08-20 18:00:00,71.03804,73.5927,74.68921,73.1
2018-08-20 19:00:00,70.071,73.45525,76.34886,75.06
2018-08-20 20:00:00,67.52334,72.18325,75.71526,74.12
2018-08-20 21:00:00,66.35889,69.77005,72.79374,70.09
2018-08-20 22:00:00,60.121773,65.51905,69.389984,63.93
2018-08-20 23:00:00,55.251583,60.002377,63.80426,60.69
2018-08-21 00:00:00,52.887653,56.310543,59.771988,59.47
2018-08-21 01:00:00,53.43576,56.75367,58.77362,58.15
2018-08-21 02:00:00,55.538486,57.681553,61.151096,58.54
2018-08-21 03:00:00,56.690823,60.097343,62.61203,58.55
2018-08-21 04:00:00,56.94052,60.58126,63.93927,68.72
2018-08-21 05:00:00,67.4195,71.73273,75.14618,71.17
2018-08-21 06:00:00,70.056694,73.107414,75.15433,74.11
2018-08-21 07:00:00,73.00801,75.25572,77.43508,77.84
2018-08-21 08:00:00,74.5387,78.7251,80.52079,77.99
2018-08-21 09:00:00,74.38759,77.63638,80.062485,78.57
2018-08-21 10:00:00,74.93957,78.72706,80.33002,78.54
2018-08-21 11:00:00,75.160576,78.303505,80.05127,79.25
2018-08-21 12:00:00,74.57741,77.71056,79.402176,78.26
2018-08-21 13:00:00,73.947426,76.40035,78.15776,76.1
2018-08-21 14:00:00,72.33773,77.12569,80.10604,75.83
2018-08-21 15:00:00,72.10031,76.62097,79.34768,77.67
2018-08-21 16:00:00,72.49068,78.29252,81.98508,77.6
2018-08-21 17:00:00,73.11325,77.3105,79.84466,76.75
2018-08-21 18:00:00,72.75481,77.04597,79.91226,78.08
2018-08-21 19:00:00,73.88904,78.16643,80.45137,79.19
2018-08-21 20:00:00,70.25926,74.71447,78.77153,76.29
2018-08-21 21:00:00,67.38337,71.42346,77.500404,68.46
2018-08-21 22:00:00,60.251606,65.13394,69.96034,67.98
2018-08-21 23:00:00,58.595856,65.28852,69.93272,66.47
2018-08-22 00:00:00,58.501408,63.285397,66.053276,64.73
2018-08-22 01:00:00,58.43576,62.316723,65.28672,63.76
2018-08-22 02:00:00,61.410717,63.66177,66.76923,63.71
2018-08-22 03:00:00,61.658314,63.918938,67.69859,65.05
2018-08-22 04:00:00,63.003136,66.55398,70.02008,71.79
2018-08-22 05:00:00,70.1116,75.2477,75.975555,75.16
2018-08-22 06:00:00,72.84562,77.20375,79.950356,78.32
2018-08-22 07:00:00,75.35951,79.82251,82.02662,81.08
2018-08-22 08:00:00,76.93948,81.417534,84.790794,79.74
2018-08-22 09:00:00,75.157166,80.085686,81.97918,80.19
2018-08-22 10:00:00,74.98223,80.19783,81.47638,81.44
2018-08-22 11:00:00,77.13372,83.4838,82.349655,80.92
2018-08-22 12:00:00,76.439926,79.76306,81.27584,78.95
2018-08-22 13:00:00,75.02237,77.35785,79.57931,78.8
2018-08-22 14:00:00,74.6622,78.5386,80.57996,77.39
2018-08-22 15:00:00,72.831314,77.34188,79.58568,77.33
2018-08-22 16:00:00,72.62114,77.59235,79.27012,76.8
2018-08-22 17:00:00,72.52465,77.65385,79.90156,76.57
2018-08-22 18:00:00,72.90305,77.59459,79.44073,78.4
2018-08-22 19:00:00,75.38958,78.725296,81.5658,79.71
2018-08-22 20:00:00,73.20793,75.71706,79.96666,78.43
2018-08-22 21:00:00,70.16,73.99211,78.575386,72.22
2018-08-22 22:00:00,62.983845,68.145065,72.70819,71.24
2018-08-22 23:00:00,63.78224,68.10495,71.41172,67.1
2018-08-23 00:00:00,58.67333,63.989933,67.02861,64.5
2018-08-23 01:00:00,58.365055,61.913284,65.27967,63.88
2018-08-23 02:00:00,61.22898,63.795525,66.56639,63.19
2018-08-23 03:00:00,61.090862,62.9431,67.513,64.58
2018-08-23 04:00:00,62.6948,65.51935,70.342064,70.07
2018-08-23 05:00:00,68.18947,72.64367,74.87712,72.82
2018-08-23 06:00:00,71.30142,74.770294,76.87441,75.37
2018-08-23 07:00:00,72.791756,75.975746,79.648,77.6
2018-08-23 08:00:00,73.66288,77.630646,81.155045,79.03
2018-08-23 09:00:00,75.8981,79.12733,80.89027,78.53
2018-08-23 10:00:00,75.52672,78.41778,80.310776,77.97
2018-08-23 11:00:00,74.71501,77.47582,80.192314,76.94
2018-08-23 12:00:00,73.163536,75.64909,78.503235,76.58
2018-08-23 13:00:00,72.11063,75.37347,78.164536,72.92
2018-08-23 14:00:00,70.52019,73.296326,75.13888,73.65
2018-08-23 15:00:00,71.16627,73.87921,75.98145,75.41
2018-08-23 16:00:00,73.40296,76.59716,78.912766,76.09
2018-08-23 17:00:00,72.04349,76.36681,79.30575,76.11
2018-08-23 18:00:00,72.833176,77.66884,79.60625,76.09
2018-08-23 19:00:00,71.863106,75.57354,79.03545,77.89
2018-08-23 20:00:00,70.3668,75.00212,78.226234,75.38
2018-08-23 21:00:00,67.3053,71.45674,75.27453,69.13
2018-08-23 22:00:00,59.853867,64.48785,68.46156,70.08
2018-08-23 23:00:00,60.4314,66.53021,69.872635,66.16
2018-08-24 00:00:00,57.07342,61.94256,65.341805,63.92
2018-08-24 01:00:00,55.505314,60.836643,61.719204,62.24
2018-08-24 02:00:00,57.79548,60.55463,65.74543,60.59
2018-08-24 03:00:00,56.71137,59.58386,63.7613,60.35
2018-08-24 04:00:00,58.03845,60.089943,64.20673,66.43
2018-08-24 05:00:00,63.185356,69.0548,71.945175,70.36
2018-08-24 06:00:00,68.338844,73.34616,75.23155,74.04
2018-08-24 07:00:00,72.771324,75.27936,77.624176,75.8
2018-08-24 08:00:00,72.62752,75.694214,79.74463,75.47
2018-08-24 09:00:00,72.48495,75.38824,78.362915,75.1
2018-08-24 10:00:00,71.86817,74.98972,77.318085,74.88
2018-08-24 11:00:00,72.25678,74.48489,76.697075,75.33
2018-08-24 12:00:00,70.9347,74.00076,76.10802,75.09
2018-08-24 13:00:00,71.3341,73.49633,75.73259,70.87
2018-08-24 14:00:00,66.90852,69.64516,73.19359,70.47
2018-08-24 15:00:00,67.69507,70.38394,73.07978,68.58
2018-08-24 16:00:00,66.845314,68.812164,73.40628,70.0
2018-08-24 17:00:00,67.762405,71.70346,73.73705,74.04
2018-08-24 18:00:00,72.25815,75.514465,77.0449,73.8
2018-08-24 19:00:00,70.467636,73.95482,76.76899,73.44
2018-08-24 20:00:00,66.13925,70.04862,73.01836,72.4
2018-08-24 21:00:00,63.069736,67.81774,72.49383,69.92
2018-08-24 22:00:00,59.999725,65.89384,69.51242,69.74
2018-08-24 23:00:00,60.497475,66.539696,69.85361,67.36
2018-08-25 00:00:00,57.52186,62.644924,66.28665,66.06
2018-08-25 01:00:00,58.40536,62.461132,65.212875,64.91
2018-08-25 02:00:00,60.840137,64.02785,67.96378,64.31
2018-08-25 03:00:00,60.340782,62.837067,65.63275,63.73
2018-08-25 04:00:00,59.974693,62.699505,65.89229,64.62
2018-08-25 05:00:00,61.200306,64.10918,68.95496,64.55
2018-08-25 06:00:00,61.460434,66.20989,71.29973,64.77
2018-08-25 07:00:00,61.63652,65.096405,71.640686,67.43
2018-08-25 08:00:00,63.395035,67.65046,69.52407,66.87
2018-08-25 09:00:00,63.282368,66.26605,68.16979,68.12
2018-08-25 10:00:00,64.08769,67.941414,70.03756,70.34
2018-08-25 11:00:00,66.72668,70.96789,71.79883,71.32
2018-08-25 12:00:00,67.355675,70.01224,71.719315,71.4
2018-08-25 13:00:00,67.77258,69.78466,70.80883,69.47
2018-08-25 14:00:00,65.81392,68.97688,71.942,66.85
2018-08-25 15:00:00,63.367714,67.01521,70.42018,64.93
2018-08-25 16:00:00,61.566,66.15661,69.508255,69.83
2018-08-25 17:00:00,66.72081,72.09136,73.95191,71.78
2018-08-25 18:00:00,69.19227,72.43731,74.12994,73.55
2018-08-25 19:00:00,70.39761,74.13288,75.8478,73.41
2018-08-25 20:00:00,65.55422,69.943695,72.853065,72.93
2018-08-25 21:00:00,65.37943,69.29797,73.021286,71.81
2018-08-25 22:00:00,62.97796,67.04295,71.0865,71.57
2018-08-25 23:00:00,63.175728,67.88076,70.77865,71.0
2018-08-26 00:00:00,63.00439,66.81836,69.46504,67.39
2018-08-26 01:00:00,59.39557,63.96096,66.24692,67.74
2018-08-26 02:00:00,63.95239,68.17289,70.218765,65.92
2018-08-26 03:00:00,60.569473,64.744545,69.12615,66.28
2018-08-26 04:00:00,62.430496,66.1007,68.72456,67.4
2018-08-26 05:00:00,64.12695,67.43418,70.52313,67.33
2018-08-26 06:00:00,63.884644,68.94732,70.97649,66.47
2018-08-26 07:00:00,63.04088,66.24278,69.89812,69.09
2018-08-26 08:00:00,65.29971,68.531525,69.63364,68.22
2018-08-26 09:00:00,65.04035,67.553276,69.297104,70.13
2018-08-26 10:00:00,66.08037,70.18694,71.277695,70.38
2018-08-26 11:00:00,66.0059,70.43396,71.021385,72.14
2018-08-26 12:00:00,67.28149,71.35233,72.42923,72.54
2018-08-26 13:00:00,67.6256,70.7779,72.55014,70.04
2018-08-26 14:00:00,65.762695,69.88006,72.973045,69.55
2018-08-26 15:00:00,65.21276,69.40946,72.38217,69.5
2018-08-26 16:00:00,65.51138,69.340576,72.498276,68.48
2018-08-26 17:00:00,66.00132,68.53989,72.36283,73.86
2018-08-26 18:00:00,71.40154,75.60558,76.68878,75.81
2018-08-26 19:00:00,72.37685,76.39287,79.56026,79.82
2018-08-26 20:00:00,70.74474,76.69273,80.07124,79.77
2018-08-26 21:00:00,70.20572,75.49037,80.496445,75.61
2018-08-26 22:00:00,66.921005,71.4504,75.635864,70.79
2018-08-26 23:00:00,61.45959,66.52812,70.960205,69.16
2018-08-27 00:00:00,60.55729,64.961494,67.98317,65.39
2018-08-27 01:00:00,59.317574,61.63274,64.72815,61.84
2018-08-27 02:00:00,58.922234,60.417336,64.377335,60.82
2018-08-27 03:00:00,58.024612,60.16598,63.52117,61.03
2018-08-27 04:00:00,58.747356,61.909958,65.84092,65.19
2018-08-27 05:00:00,62.46052,67.73439,70.86757,69.09
2018-08-27 06:00:00,68.31608,73.07925,75.3527,74.03
2018-08-27 07:00:00,72.987526,75.523636,78.25572,74.67
2018-08-27 08:00:00,72.10209,74.346794,77.10848,75.16
2018-08-27 09:00:00,72.10257,75.00984,77.38652,74.25
2018-08-27 10:00:00,72.32246,73.97895,75.10005,75.06
2018-08-27 11:00:00,72.019165,75.544655,78.34364,75.36
2018-08-27 12:00:00,71.71068,74.34274,76.81502,75.4
2018-08-27 13:00:00,72.0159,74.23636,76.11624,74.07
2018-08-27 14:00:00,71.599335,74.55463,75.960236,73.91
2018-08-27 15:00:00,70.631165,74.50082,76.16056,76.27
2018-08-27 16:00:00,72.744995,77.923965,80.723114,78.8
2018-08-27 17:00:00,74.56891,79.8883,83.69363,80.19
2018-08-27 18:00:00,74.93541,80.04664,81.368706,80.45
2018-08-27 19:00:00,75.81061,80.248146,82.38517,81.21
2018-08-27 20:00:00,72.47228,76.31496,80.8148,80.76
2018-08-27 21:00:00,72.45861,76.166084,80.70643,73.84
2018-08-27 22:00:00,64.350426,69.14375,72.780334,69.4
2018-08-27 23:00:00,60.152664,64.71597,68.692825,66.01
2018-08-28 00:00:00,57.1333,61.40975,65.22429,63.79
2018-08-28 01:00:00,55.83341,59.88424,61.76329,62.19
2018-08-28 02:00:00,57.055782,60.552227,64.83514,61.16
2018-08-28 03:00:00,58.476425,61.848606,66.43199,61.8
2018-08-28 04:00:00,60.144463,63.74852,68.31284,68.36
2018-08-28 05:00:00,67.00722,71.29631,76.4033,74.32
2018-08-28 06:00:00,73.04164,78.31475,80.76789,77.25
2018-08-28 07:00:00,73.88449,78.19421,81.93068,78.3
2018-08-28 08:00:00,75.229126,79.113655,81.274414,78.67
2018-08-28 09:00:00,75.20116,78.63674,80.67581,78.08
2018-08-28 10:00:00,74.902374,77.992355,80.15567,76.94
2018-08-28 11:00:00,73.705215,76.90621,79.61065,74.85
2018-08-28 12:00:00,71.588264,72.60366,76.458824,74.5
2018-08-28 13:00:00,71.912766,72.46095,75.95577,73.63
2018-08-28 14:00:00,71.13432,73.775,75.983986,75.09
2018-08-28 15:00:00,71.63164,75.65033,79.16619,76.46
2018-08-28 16:00:00,72.77625,77.47841,80.142105,77.11
2018-08-28 17:00:00,73.17789,78.27133,79.587135,77.42
2018-08-28 18:00:00,73.16287,78.19619,79.236664,81.01
2018-08-28 19:00:00,75.77117,81.06581,82.00252,83.32
2018-08-28 20:00:00,75.84441,80.090965,81.71005,77.78
2018-08-28 21:00:00,68.71101,72.78414,77.015564,73.81
2018-08-28 22:00:00,65.40248,69.45819,73.20051,74.21
2018-08-28 23:00:00,65.616684,69.98871,73.58368,71.61
2018-08-29 00:00:00,62.2334,65.02438,70.34165,70.48
2018-08-29 01:00:00,61.06506,65.93792,69.2521,68.31
2018-08-29 02:00:00,64.93942,67.70617,72.21138,68.01
2018-08-29 03:00:00,63.88661,67.87478,72.31324,68.03
2018-08-29 04:00:00,64.659615,68.60013,72.94148,70.32
2018-08-29 05:00:00,68.17469,71.754906,73.564575,75.88
2018-08-29 06:00:00,74.05215,79.3035,81.07712,79.08
2018-08-29 07:00:00,75.31559,79.84986,82.0669,83.12
2018-08-29 08:00:00,77.45044,82.92721,83.749985,81.38
2018-08-29 09:00:00,77.57425,81.37892,82.7215,81.88
2018-08-29 10:00:00,77.40969,81.88135,82.139725,82.61
2018-08-29 11:00:00,77.59842,82.16673,82.92467,83.06
2018-08-29 12:00:00,77.180336,80.38076,82.496315,82.4
2018-08-29 13:00:00,77.185425,79.93284,82.57369,78.51
2018-08-29 14:00:00,74.81139,77.740555,81.35241,77.73
2018-08-29 15:00:00,73.22574,77.56228,80.25032,77.46
2018-08-29 16:00:00,72.90089,77.59008,80.320435,78.21
2018-08-29 17:00:00,73.83947,78.49748,80.976555,78.22
2018-08-29 18:00:00,74.55263,78.55533,79.794495,78.57
2018-08-29 19:00:00,74.391716,78.08155,80.71375,77.37
2018-08-29 20:00:00,69.16543,72.79627,77.15587,75.85
2018-08-29 21:00:00,67.76211,71.22611,76.20192,70.53
2018-08-29 22:00:00,60.212807,65.701904,70.734375,69.04
2018-08-29 23:00:00,59.82519,65.12032,68.81813,65.59
2018-08-30 00:00:00,57.227802,61.084167,64.8744,63.16
2018-08-30 01:00:00,55.35802,59.08186,62.179955,62.46
2018-08-30 02:00:00,58.579742,62.22922,66.412544,61.85
2018-08-30 03:00:00,59.28029,62.058464,66.71548,63.04
2018-08-30 04:00:00,61.09236,65.86285,70.46673,68.5
2018-08-30 05:00:00,67.35363,71.31873,75.86313,75.8
2018-08-30 06:00:00,73.61569,79.21216,81.64717,79.49
2018-08-30 07:00:00,75.7188,79.652374,82.74659,82.4
2018-08-30 08:00:00,77.52387,82.996796,83.74362,81.31
2018-08-30 09:00:00,77.340454,81.31835,81.99805,81.39
2018-08-30 10:00:00,77.52693,81.818344,82.18982,81.06
2018-08-30 11:00:00,77.63428,80.7574,81.82642,81.9
2018-08-30 12:00:00,77.11604,81.76052,81.88579,80.45
2018-08-30 13:00:00,76.4112,79.12574,80.803795,79.62
2018-08-30 14:00:00,74.59037,80.29015,81.763,78.62
2018-08-30 15:00:00,74.42249,78.51748,81.47889,77.76
2018-08-30 16:00:00,73.3114,77.35996,80.07654,79.33
2018-08-30 17:00:00,74.7338,79.436226,82.251854,79.7
2018-08-30 18:00:00,74.99446,79.87135,81.56074,79.78
2018-08-30 19:00:00,74.373695,79.37278,81.4645,79.92
2018-08-30 20:00:00,71.07447,75.660484,79.749214,77.13
2018-08-30 21:00:00,69.08218,72.48584,77.07793,71.43
2018-08-30 22:00:00,62.16311,66.771736,70.67867,68.56
2018-08-30 23:00:00,59.54369,64.714645,68.92548,64.87
2018-08-31 00:00:00,56.31371,60.129307,64.48944,62.73
2018-08-31 01:00:00,55.27593,58.522427,62.171844,61.51
2018-08-31 02:00:00,57.983192,60.405712,63.803253,61.38
2018-08-31 03:00:00,58.622993,60.814438,64.634834,61.31
2018-08-31 04:00:00,59.331596,62.59387,66.67486,67.69
2018-08-31 05:00:00,65.71631,70.848526,73.664154,76.07
2018-08-31 06:00:00,73.93753,79.23346,81.87043,78.4
2018-08-31 07:00:00,75.41236,79.60264,82.63162,78.61
2018-08-31 08:00:00,75.201866,78.38314,80.62113,79.51
2018-08-31 09:00:00,75.51933,80.39389,82.588036,79.33
2018-08-31 10:00:00,75.703926,79.211945,80.67561,78.68
2018-08-31 11:00:00,75.62283,79.06683,80.51744,78.26
2018-08-31 12:00:00,74.49961,76.520195,79.202644,78.18
2018-08-31 13:00:00,74.583466,76.629745,78.5831,76.3
2018-08-31 14:00:00,72.470665,77.207275,79.633255,75.58
2018-08-31 15:00:00,72.92167,76.73098,78.72434,75.01
2018-08-31 16:00:00,73.76382,76.37373,78.29258,77.35
2018-08-31 17:00:00,73.071396,79.03416,81.12683,77.99
2018-08-31 18:00:00,74.31464,78.8183,80.04979,78.88
2018-08-31 19:00:00,74.95947,78.7833,80.550835,78.17
2018-08-31 20:00:00,69.68128,73.64244,77.616615,75.81
2018-08-31 21:00:00,67.417366,70.89569,74.709984,70.64
2018-08-31 22:00:00,61.95641,66.631424,71.09657,71.11
2018-08-31 23:00:00,63.583134,68.24825,71.80859,66.27
2018-09-01 00:00:00,58.570255,61.66433,65.89973,63.6
2018-09-01 01:00:00,55.39027,60.464836,62.431633,62.4
2018-09-01 02:00:00,59.18331,62.231926,66.72537,62.44
2018-09-01 03:00:00,59.658615,63.095573,65.72539,61.24
2018-09-01 04:00:00,58.89767,62.47956,67.32185,61.15
2018-09-01 05:00:00,60.46266,64.485725,69.29263,62.53
2018-09-01 06:00:00,62.196102,67.579056,72.11353,66.38
2018-09-01 07:00:00,64.73567,68.87085,72.74577,71.77
2018-09-01 08:00:00,72.376305,73.04111,73.27524,70.32
2018-09-01 09:00:00,68.54179,69.921104,71.43772,70.99
2018-09-01 10:00:00,69.59006,70.99237,72.53771,69.72
2018-09-01 11:00:00,68.46614,69.54636,70.87153,73.01
2018-09-01 12:00:00,71.35791,71.866135,73.79991,73.46
2018-09-01 13:00:00,70.41703,71.608025,72.92818,72.33
2018-09-01 14:00:00,69.676445,72.9575,75.38474,69.8
2018-09-01 15:00:00,68.084984,70.203804,73.39011,68.13
2018-09-01 16:00:00,65.79776,68.3125,73.26905,74.72
2018-09-01 17:00:00,72.4604,76.87769,79.95258,76.4
2018-09-01 18:00:00,72.95823,77.85824,78.97827,80.22
2018-09-01 19:00:00,74.46242,78.986855,82.11769,79.77
2018-09-01 20:00:00,70.36458,75.276726,79.438416,77.25
2018-09-01 21:00:00,68.64901,72.1062,75.86264,76.08
2018-09-01 22:00:00,67.833,71.72764,76.220764,70.86
2018-09-01 23:00:00,61.666393,66.05811,71.43532,66.18
2018-09-02 00:00:00,57.218166,62.10443,65.59947,64.37
2018-09-02 01:00:00,57.187397,61.307045,64.80711,64.94
2018-09-02 02:00:00,61.17639,65.06508,70.41846,64.98
2018-09-02 03:00:00,61.16719,64.9774,70.74228,65.08
2018-09-02 04:00:00,63.101795,67.45827,72.712,64.67
2018-09-02 05:00:00,63.609367,67.77944,72.7508,65.08
2018-09-02 06:00:00,63.367493,69.16694,72.34992,65.82
2018-09-02 07:00:00,69.2303,67.11778,73.234024,68.6
2018-09-02 08:00:00,66.77292,69.35331,72.313286,67.85
2018-09-02 09:00:00,65.00488,67.65149,71.35684,70.23
2018-09-02 10:00:00,67.4932,70.97245,71.73599,71.3
2018-09-02 11:00:00,69.07644,71.151184,72.88674,72.58
2018-09-02 12:00:00,70.08579,71.55432,73.688614,72.86
2018-09-02 13:00:00,70.53316,71.3864,73.294334,70.21
2018-09-02 14:00:00,67.761566,69.85657,73.45936,71.1
2018-09-02 15:00:00,69.349625,71.3977,74.36619,72.14
2018-09-02 16:00:00,69.46482,73.17123,76.165565,70.26
2018-09-02 17:00:00,67.73204,70.8651,74.66811,75.8
2018-09-02 18:00:00,73.59291,77.77116,80.513374,79.88
2018-09-02 19:00:00,74.826385,79.33702,80.8007,82.08
2018-09-02 20:00:00,72.83229,77.61847,81.10331,81.64
2018-09-02 21:00:00,72.58691,76.82721,81.95154,76.75
2018-09-02 22:00:00,67.85505,72.40801,75.511375,76.88
2018-09-02 23:00:00,66.30587,71.9675,76.906654,74.66
2018-09-03 00:00:00,64.54584,69.59733,74.089516,71.45
2018-09-03 01:00:00,62.306828,67.58178,69.415436,69.12
2018-09-03 02:00:00,63.73853,68.406525,73.931915,68.31
2018-09-03 03:00:00,63.540043,68.59053,74.591675,68.23
2018-09-03 04:00:00,64.70185,69.602936,75.93894,73.11
2018-09-03 05:00:00,71.03437,75.11007,80.7202,77.77
2018-09-03 06:00:00,73.83255,80.06723,82.55834,80.61
2018-09-03 07:00:00,76.774315,81.61344,82.085815,81.29
2018-09-03 08:00:00,77.23892,82.42974,81.63445,80.57
2018-09-03 09:00:00,76.82916,79.76738,81.29915,81.89
2018-09-03 10:00:00,76.93735,82.337326,81.97373,82.37
2018-09-03 11:00:00,77.05688,81.465744,83.169685,82.43
2018-09-03 12:00:00,76.562325,80.524734,82.55417,81.36
2018-09-03 13:00:00,74.0921,79.244446,80.49992,79.62
2018-09-03 14:00:00,75.616745,79.13817,80.782555,78.67
2018-09-03 15:00:00,73.88721,78.01035,80.04413,78.18
2018-09-03 16:00:00,75.87582,77.57403,79.72593,80.05
2018-09-03 17:00:00,76.42757,80.680534,83.509544,79.89
2018-09-03 18:00:00,78.55649,79.860596,80.93579,80.25
2018-09-03 19:00:00,74.41626,77.92859,80.23968,81.02
2018-09-03 20:00:00,69.9973,75.93378,78.18705,79.16
2018-09-03 21:00:00,66.392914,73.42361,76.30859,77.4
2018-09-03 22:00:00,66.75937,73.03669,75.96305,74.1
2018-09-03 23:00:00,67.24936,70.20178,72.43638,72.64
2018-09-04 00:00:00,62.716164,67.55211,67.840454,69.43
2018-09-04 01:00:00,59.849186,65.86609,67.37256,67.06
2018-09-04 02:00:00,62.408573,66.56332,70.8205,66.98
2018-09-04 03:00:00,62.393215,67.42569,71.534355,68.46
2018-09-04 04:00:00,64.80936,70.40447,75.225006,72.17
2018-09-04 05:00:00,69.46962,74.55473,76.10496,78.42
2018-09-04 06:00:00,75.76113,82.406906,80.53841,81.35
2018-09-04 07:00:00,77.35445,82.00106,79.74056,81.8
